Master Subject ID,Primary Key,Occurred Date,Location,Subject Sex,Subject Race,Subject Race Ethnicity,X Coordinate,Y Coordinate,Council District,County Code,Zip Code,Census Tract,County Description
458818041: 2020930315,2020930315,04/02/2020 12:00:00 AM,1025 W STASSNEY LN,F,W,Hispanic,3100832,10049405,2,1,78745,24.10,TRAVIS COUNTY
458818239: 20202591378,20202591378,09/15/2020 12:00:00 AM,7311 TUMBLEWEED DR,M,B,Black,3142214,10087433,1,1,78724,22,TRAVIS COUNTY
458819214: 2020181489,2020181489,01/18/2020 12:00:00 AM,8312 N IH 35 SVRD SB,F,B,Black,3128227,10099667,4,1,78753,432,TRAVIS COUNTY
458823586: 20201250041,20201250041,05/04/2020 12:00:00 AM,5922 N LAMAR BLVD,M,W,Hispanic,3119395,10092943,7,1,78757,15,TRAVIS COUNTY
458825552: 2020820064,2020820064,03/22/2020 12:00:00 AM,1400 YORKSHIRE DR,M,W,White,3127986,10088531,4,1,78723,21,TRAVIS COUNTY
458827473: 2020281415,2020281415,01/28/2020 12:00:00 AM,3809 S CONGRESS AVE,M,W,White,3108639,10055023,3,1,78704,23.22,TRAVIS COUNTY
458827486: 20203521007,20203521007,12/17/2020 12:00:00 AM,AIRPORT BLVD / E MARTIN LUTHER KING JR BLVD,M,W,Hispanic,3126452,10076315,1,1,78723,21,TRAVIS COUNTY
458829789: 2020301279,2020301279,01/30/2020 12:00:00 AM,2617 S IH 35 SVRD NB,M,W,Hispanic,3114584,10056773,3,1,78741,23,TRAVIS COUNTY
458829859: 2020130146,2020130146,01/13/2020 12:00:00 AM,4500 GAINES RANCH LOOP,M,W,White,3090726,10060629,8,1,78735,19.14,TRAVIS COUNTY
458834474: 20203360859,20203360859,12/01/2020 12:00:00 AM,1912 E WILLIAM CANNON DR,M,W,Hispanic,3108107,10041682,2,1,78744,24.19,TRAVIS COUNTY
458837794: 2020811193,2020811193,03/21/2020 12:00:00 AM,8100 N IH 35 SB,M,W,Hispanic,3127846,10098358,4,1,78753,432,TRAVIS COUNTY
458837842: 20202451224,20202451224,09/01/2020 12:00:00 AM,2100 WICKERSHAM LN,M,W,Hispanic,3121437,10057605,3,1,78741,23.14,TRAVIS COUNTY
458838320: 2020181108,2020181108,01/18/2020 12:00:00 AM,N IH 35 SVRD NB / E CESAR CHAVEZ ST,M,W,White,3116588,10068234,3,1,78702,9,TRAVIS COUNTY
458838875: 20202980126,20202980126,10/24/2020 12:00:00 AM,400 BLOCK E 6TH ST,M,B,Black,3115491,10070521,9,1,78701,11,TRAVIS COUNTY
458840030: 20202120144,20202120144,07/30/2020 12:00:00 AM,SALT SPRINGS DR / E WILLIAM CANNON DR,M,W,Hispanic,3116551,10034770,2,1,78744,24.48,TRAVIS COUNTY
458842166: 2020470387,2020470387,02/16/2020 12:00:00 AM,2100 E RIVERSIDE DR,M,W,Hispanic,3119711,10060782,3,1,78741,23,TRAVIS COUNTY
458842803: 20201531676,20201531676,06/01/2020 12:00:00 AM,10400 MORADO CIR,M,W,White,3111265,10118898,10,1,78759,308,TRAVIS COUNTY
458843960: 20202970102,20202970102,10/23/2020 12:00:00 AM,E 6TH ST / NECHES ST,M,W,Hispanic,3115762,10070320,9,1,78701,11,TRAVIS COUNTY
458847644: 20203420009,20203420009,12/07/2020 12:00:00 AM,4606 CONNELLY ST,F,W,Hispanic,3122861,10084358,9,1,78751,3,TRAVIS COUNTY
458848608: 20203410531,20203410531,12/06/2020 12:00:00 AM,10601 MENCHACA RD,M,B,Black,3088091,10032467,5,1,78748,319,TRAVIS COUNTY
458848614: 20201420254,20201420254,05/21/2020 12:00:00 AM,1934 RUTLAND DR,F,B,Black,3122756,10111570,4,1,78758,408,TRAVIS COUNTY
458850418: 2020351142,2020351142,02/04/2020 12:00:00 AM,111 CONGRESS AVE,M,W,White,3114083,10069174,9,1,78701,11,TRAVIS COUNTY
458856692: 20201351593,20201351593,05/14/2020 12:00:00 AM,1600 S PLEASANT VALLEY RD,M,B,Black,3121574,10059991,3,1,78741,23,TRAVIS COUNTY
458856692: 20201541296,20201541296,06/02/2020 12:00:00 AM,500 E 7TH ST,M,B,Black,3115952,10070759,9,1,78701,11,TRAVIS COUNTY
458860848: 20201861533,20201861533,07/04/2020 12:00:00 AM,3014 VAL DR,M,B,Black,3137750,10089314,1,1,78723,21.13,TRAVIS COUNTY
458863016: 20202001043,20202001043,07/18/2020 12:00:00 AM,5017 W US 290 HWY SVRD EB,M,W,White,3089335,10057792,8,1,78749,321,TRAVIS COUNTY
458864040: 20201530139,20201530139,06/01/2020 12:00:00 AM,11304 N IH 35 SVRD SB,M,W,Hispanic,3134347,10111245,7,1,78753,411,TRAVIS COUNTY
458865161: 20201920253,20201920253,07/10/2020 12:00:00 AM,715 E 8TH ST,F,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
458867380: 20202280944,20202280944,08/15/2020 12:00:00 AM,6103 BEND OF THE RIVER DR,F,W,White,3082882,10072295,-,1,78746,19.17,TRAVIS COUNTY
458871848: 20201500170,20201500170,05/29/2020 12:00:00 AM,407 E 6TH ST,M,W,Hispanic,3115501,10070307,9,1,78701,11,TRAVIS COUNTY
458872003: 20201131237,20201131237,04/22/2020 12:00:00 AM,5113 SOUTHWEST PKWY,M,W,Hispanic,3083808,10060610,8,1,78735,19.15,TRAVIS COUNTY
458874387: 20201630058,20201630058,06/11/2020 12:00:00 AM,1401 E RUNDBERG LN,M,W,Hispanic,3133940,10101616,4,1,78753,403,TRAVIS COUNTY
458875438: 2020680241,2020680241,03/08/2020 12:00:00 AM,402 E 6TH ST,M,W,Hispanic,3115522,10070515,9,1,78701,11,TRAVIS COUNTY
458878493: 2020420772,2020420772,02/11/2020 12:00:00 AM,6808 S IH 35 SVRD SB,M,W,Hispanic,3105467,10041403,2,1,78745,24.22,TRAVIS COUNTY
458878493: 20201201299,20201201299,04/29/2020 12:00:00 AM,2400 BURLY OAK DR,M,W,Hispanic,3091919,10045201,5,1,78745,309,TRAVIS COUNTY
458883221: 20201150741,20201150741,04/24/2020 12:00:00 AM,2001 E RIVERSIDE DR,F,W,Hispanic,3119097,10061134,3,1,78741,23.16,TRAVIS COUNTY
458883267: 20202690848,20202690848,09/25/2020 12:00:00 AM,1617 N IH 35 SVRD NB,M,W,White,3118563,10074333,1,1,78702,8,TRAVIS COUNTY
458883375: 2020821284,2020821284,03/23/2020 12:00:00 AM,1601 MONTOPOLIS DR,M,B,Black,3127800,10056392,3,1,78741,23.21,TRAVIS COUNTY
458888128: 20201061272,20201061272,04/15/2020 12:00:00 AM,8505 SHOAL CREEK BLVD,F,W,White,3115179,10107897,7,1,78757,404,TRAVIS COUNTY
458892731: 20201050356,20201050356,04/14/2020 12:00:00 AM,1400 MEARNS MEADOW BLVD,M,W,Hispanic,3125649,10109592,4,1,78758,408,TRAVIS COUNTY
458893410: 2020481590,2020481590,02/17/2020 12:00:00 AM,1906 E 21ST ST,M,B,Black,3121001,10075992,1,1,78722,4,TRAVIS COUNTY
458893410: 20201461128,20201461128,05/25/2020 12:00:00 AM,1144 AIRPORT BLVD,M,B,Black,3128399,10072590,3,1,78702,8,TRAVIS COUNTY
458893410: 20201581131,20201581131,06/06/2020 12:00:00 AM,1144 AIRPORT BLVD,M,B,Black,3128399,10072590,3,1,78702,8,TRAVIS COUNTY
458896920: 20201350276,20201350276,05/14/2020 12:00:00 AM,6300 BLARWOOD DR,M,W,Hispanic,3092434,10050424,5,1,78745,304,TRAVIS COUNTY
458896920: 20202781055,20202781055,10/04/2020 12:00:00 AM,6300 BLARWOOD DR,M,W,Hispanic,3092434,10050424,5,1,78745,304,TRAVIS COUNTY
458896920: 20203650606,20203650606,12/30/2020 12:00:00 AM,5738 MENCHACA RD,M,W,Hispanic,3096691,10050731,5,1,78745,304,TRAVIS COUNTY
458897039: 20202491453,20202491453,09/05/2020 12:00:00 AM,2407 W SLAUGHTER LN,M,B,Black,3087832,10036305,5,1,78748,318,TRAVIS COUNTY
458897561: 20203341176,20203341176,11/29/2020 12:00:00 AM,8901 PARKFIELD DR,M,W,White,3124063,10105197,4,1,78758,406,TRAVIS COUNTY
458899942: 2020661144,2020661144,03/06/2020 12:00:00 AM,2701 E 7TH ST,M,W,White,3124306,10067892,3,1,78702,9,TRAVIS COUNTY
458902228: 2020210659,2020210659,01/21/2020 12:00:00 AM,9414 N LAMAR BLVD,F,B,Black,3127650,10106327,4,1,78758,406,TRAVIS COUNTY
458902228: 2020491131,2020491131,02/18/2020 12:00:00 AM,1100 AIRPORT BLVD,F,B,Black,3129774,10068311,3,1,78702,8,TRAVIS COUNTY
458905319: 20202980167,20202980167,10/24/2020 12:00:00 AM,411 E 6TH ST,M,B,Black,3115554,10070290,9,1,78701,11,TRAVIS COUNTY
458909208: 20203490379,20203490379,12/14/2020 12:00:00 AM,2901 S CAPITAL OF TEXAS HWY NB,M,W,White,3094135,10066586,8,1,78746,19.10,TRAVIS COUNTY
458919445: 20201470682,20201470682,05/26/2020 12:00:00 AM,9310 N LAMAR BLVD,M,W,White,3127607,10105481,4,1,78758,406,TRAVIS COUNTY
458919445: 20201541012,20201541012,06/02/2020 12:00:00 AM,12221 N MOPAC EXPY SVRD NB,M,W,White,3124418,10123528,7,1,78758,422,TRAVIS COUNTY
458919445: 20201741453,20201741453,06/22/2020 12:00:00 AM,8903 PARKFIELD DR,M,W,White,3124110,10105266,4,1,78758,406,TRAVIS COUNTY
458920044: 20201771501,20201771501,06/25/2020 12:00:00 AM,715 E 8TH ST,F,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
458920660: 20202101064,20202101064,07/28/2020 12:00:00 AM,8001 RESEARCH BLVD SVRD NB,F,W,White,3123213,10101186,4,1,78758,401,TRAVIS COUNTY
458922981: 20203181465,20203181465,11/13/2020 12:00:00 AM,2305 PERRY AVE,F,B,Black,3107562,10062239,9,1,78704,13.12,TRAVIS COUNTY
458925003: 2020130013,2020130013,01/13/2020 12:00:00 AM,9133 NORTHGATE BLVD,F,W,White,3121932,10108440,4,1,78758,407,TRAVIS COUNTY
458925003: 20201601159,20201601159,06/08/2020 12:00:00 AM,11624 PEARWOOD PL,F,W,White,3125932,10116981,7,1,78758,418,TRAVIS COUNTY
458925945: 2020160015,2020160015,01/16/2020 12:00:00 AM,6301 W SLAUGHTER LN,F,W,White,3069800,10045817,8,1,78749,348,TRAVIS COUNTY
458926734: 20202591249,20202591249,09/15/2020 12:00:00 AM,212 W LOLA DR,M,W,Hispanic,3125531,10100085,4,1,78753,400,TRAVIS COUNTY
458927019: 20202941330,20202941330,10/20/2020 12:00:00 AM,2619 EKTOM DR,F,W,Hispanic,3095152,10054097,5,1,78745,303,TRAVIS COUNTY
458927096: 20201530071,20201530071,06/01/2020 12:00:00 AM,1900 E 7TH ST,M,W,Hispanic,3120928,10068995,1,1,78702,9,TRAVIS COUNTY
458933372: 20202900435,20202900435,10/16/2020 12:00:00 AM,2900 CENTURY PARK BLVD,M,B,Black,3127948,10131892,7,1,78727,451,TRAVIS COUNTY
458938470: 20201630102,20201630102,06/11/2020 12:00:00 AM,600 TRINITY ST,M,W,Hispanic,3115397,10070441,9,1,78701,11,TRAVIS COUNTY
458939983: 20201840919,20201840919,07/02/2020 12:00:00 AM,1911 FOREST HILL DR,M,W,White,3099505,10054917,5,1,78745,20,TRAVIS COUNTY
458943516: 20203311047,20203311047,11/27/2020 12:00:00 AM,13689 N US 183 HWY SVRD NB,M,W,White,3097753,10139073,6,2,78729,204,WILLIAMSON COUNTY
458943649: 202061702,202061702,01/06/2020 12:00:00 AM,5400 W PARMER LN,F,W,White,3115847,10132037,6,1,78727,341,TRAVIS COUNTY
458943673: 20203230934,20203230934,11/18/2020 12:00:00 AM,500 E 7TH ST,F,B,Black,3115952,10070759,9,1,78701,11,TRAVIS COUNTY
458944067: 2020760152,2020760152,03/16/2020 12:00:00 AM,1143 AIRPORT BLVD,M,W,Hispanic,3128818,10072393,3,1,78721,21.11,TRAVIS COUNTY
458948404: 20202500089,20202500089,09/06/2020 12:00:00 AM,412 E 6TH ST,F,B,Black,3115629,10070484,9,1,78701,11,TRAVIS COUNTY
458951639: 202031577,202031577,01/03/2020 12:00:00 AM,1705 FRONTIER VALLEY DR,M,W,Hispanic,3129781,10055371,3,1,78741,23.21,TRAVIS COUNTY
458952073: 20202050093,20202050093,07/23/2020 12:00:00 AM,7221 ELLINGTON CIR,M,A,Asian,3145647,10085393,1,1,78724,22.20,TRAVIS COUNTY
458953978: 2020191067,2020191067,01/19/2020 12:00:00 AM,W 2ND ST / NUECES ST,M,B,Black,3112122,10069909,9,1,78701,11,TRAVIS COUNTY
458956740: 2020480682,2020480682,02/17/2020 12:00:00 AM,600 NECHES ST,M,W,White,3115742,10070344,9,1,78701,11,TRAVIS COUNTY
458962133: 20203410330,20203410330,12/06/2020 12:00:00 AM,3105 BLOCK N IH 35 SVRD NB,M,W,White,3120458,10078426,9,1,78722,4,TRAVIS COUNTY
458962133: 20203411266,20203411266,12/06/2020 12:00:00 AM,N IH 35 NB / E 32ND ST TO N IH 35 NB RAMP,M,W,White,3120844,10079569,9,1,78722,4,TRAVIS COUNTY
458968026: 20201420015,20201420015,05/21/2020 12:00:00 AM,400 JESSIE ST,M,W,White,3109087,10068696,5,1,78704,13,TRAVIS COUNTY
458969344: 2020251779,2020251779,01/25/2020 12:00:00 AM,2424 S 1ST ST,F,W,Hispanic,3108967,10060902,3,1,78704,13,TRAVIS COUNTY
458970149: 20201291051,20201291051,05/08/2020 12:00:00 AM,3621 LEAFIELD DR,F,W,White,3083974,10046178,8,1,78749,335,TRAVIS COUNTY
458971259: 20202980335,20202980335,10/24/2020 12:00:00 AM,9629 RESEARCH BLVD NB,M,B,Black,3112945,10114258,7,1,78759,324,TRAVIS COUNTY
458981238: 20202501282,20202501282,09/06/2020 12:00:00 AM,N IH 35 SVRD SB / E ST JOHNS AVE,M,B,Black,3125834,10094629,4,1,78752,400,TRAVIS COUNTY
458984011: 20205048680,20205048680,12/02/2020 12:00:00 AM,6035 N IH 35 SVRD NB,M,B,Black,3125526,10090418,1,1,78723,21,TRAVIS COUNTY
458984513: 2020550255,2020550255,02/24/2020 12:00:00 AM,1500 E PARMER LN,M,B,Black,3142155,10115696,7,1,78753,439,TRAVIS COUNTY
458984513: 20201650091,20201650091,06/12/2020 12:00:00 AM,715 E 8TH ST,M,B,Black,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
458987642: 20202341364,20202341364,08/21/2020 12:00:00 AM,2410 E RIVERSIDE DR,M,W,Hispanic,3120442,10059515,3,1,78741,23,TRAVIS COUNTY
458991818: 20202690079,20202690079,09/25/2020 12:00:00 AM,401 E 6TH ST,M,B,Black,3115440,10070324,9,1,78701,11,TRAVIS COUNTY
458994102: 2020170979,2020170979,01/17/2020 12:00:00 AM,6705 SUNDERLAND TRL,M,W,Hispanic,3114720,10027074,2,1,78747,24.40,TRAVIS COUNTY
459007915: 20201350536,20201350536,05/14/2020 12:00:00 AM,710 E BEN WHITE BLVD SVRD WB,M,W,Hispanic,3111061,10053193,3,1,78704,23.22,TRAVIS COUNTY
459007999: 2020380135,2020380135,02/07/2020 12:00:00 AM,600 NECHES ST,F,W,Hispanic,3115742,10070344,9,1,78701,11,TRAVIS COUNTY
459010757: 2020380406,2020380406,02/07/2020 12:00:00 AM,7000 E BEN WHITE BLVD WB,M,B,Black,3127473,10052838,3,1,78741,23.20,TRAVIS COUNTY
459011111: 20201531287,20201531287,06/01/2020 12:00:00 AM,9900 QUAIL BLVD,M,W,Hispanic,3126653,10108900,4,1,78758,409,TRAVIS COUNTY
459011111: 20201540058,20201540058,06/02/2020 12:00:00 AM,1500 RED RIVER ST,M,W,Hispanic,3116901,10073857,1,1,78701,7,TRAVIS COUNTY
459014281: 2020480755,2020480755,02/17/2020 12:00:00 AM,12151 N IH 35 SVRD NB,M,W,Hispanic,3135985,10117220,1,1,78753,437,TRAVIS COUNTY
459015264: 20202940102,20202940102,10/20/2020 12:00:00 AM,4405 E RIVERSIDE DR,M,W,Hispanic,3120615,10058135,3,1,78741,23.14,TRAVIS COUNTY
459016800: 20202211307,20202211307,08/08/2020 12:00:00 AM,4804 EASTDALE DR,M,W,Hispanic,3137029,10078199,1,1,78723,21,TRAVIS COUNTY
459016800: 20202570466,20202570466,09/13/2020 12:00:00 AM,4804 EASTDALE DR,M,W,Hispanic,3137029,10078199,1,1,78723,21,TRAVIS COUNTY
459018952: 20202130695,20202130695,07/31/2020 12:00:00 AM,N IH 35 SVRD NB / HOLLY ST,M,B,Black,3116390,10066822,3,1,78702,10,TRAVIS COUNTY
459021984: 20203500686,20203500686,12/15/2020 12:00:00 AM,7517 CAMERON RD,M,W,White,3130685,10093333,1,1,78752,402,TRAVIS COUNTY
459022730: 2020510149,2020510149,02/20/2020 12:00:00 AM,500 W WILLIAM CANNON DR,F,W,Hispanic,3101558,10044440,2,1,78745,24.44,TRAVIS COUNTY
459022730: 2020720160,2020720160,03/12/2020 12:00:00 AM,5100 W US 290 HWY SVRD WB,F,W,Hispanic,3088045,10059085,8,1,78735,19.15,TRAVIS COUNTY
459023183: 20202040433,20202040433,07/22/2020 12:00:00 AM,4106 N LAMAR BLVD,M,W,White,3114630,10085825,10,1,78756,2,TRAVIS COUNTY
459023480: 20201751490,20201751490,06/23/2020 12:00:00 AM,W WILLIAM CANNON DR / WOODHUE DR,F,W,White,3097211,10045740,5,1,78745,24.24,TRAVIS COUNTY
459023480: 20203020717,20203020717,10/28/2020 12:00:00 AM,N LAMAR BLVD / FAIRFIELD DR,F,W,White,3126221,10102839,4,1,78758,432,TRAVIS COUNTY
459025247: 20201011192,20201011192,04/10/2020 12:00:00 AM,950 PAYTON GIN RD,F,W,White,3125705,10104375,4,1,78758,406,TRAVIS COUNTY
459027001: 20203480606,20203480606,12/13/2020 12:00:00 AM,12345 ALAMEDA TRACE CIR,M,W,White,3111587,10130101,6,1,78727,342,TRAVIS COUNTY
459029785: 202080622,202080622,01/08/2020 12:00:00 AM,710 E BEN WHITE BLVD SVRD WB,M,W,Hispanic,3111061,10053193,3,1,78704,23.22,TRAVIS COUNTY
459030448: 20202441453,20202441453,08/31/2020 12:00:00 AM,5700 CAMERON RD,M,B,Black,3126690,10088315,4,1,78723,21,TRAVIS COUNTY
459032559: 20201841369,20201841369,07/02/2020 12:00:00 AM,2317 S PLEASANT VALLEY RD,M,W,Hispanic,3119878,10056802,3,1,78741,23.14,TRAVIS COUNTY
459033318: 202010500,202010500,01/01/2020 12:00:00 AM,10900 RESEARCH BLVD SB,F,B,Black,3112234,10120176,10,1,78759,308,TRAVIS COUNTY
459034262: 20201680451,20201680451,06/16/2020 12:00:00 AM,719 E 6TH ST,F,W,White,3116651,10069971,9,1,78701,11,TRAVIS COUNTY
459034938: 2020911407,2020911407,04/01/2020 12:00:00 AM,919 E 32ND ST,M,W,Hispanic,3119190,10079092,9,1,78705,4,TRAVIS COUNTY
459036128: 20201971434,20201971434,07/15/2020 12:00:00 AM,3105 N IH 35 SVRD NB,M,W,White,3120458,10078426,9,1,78722,4,TRAVIS COUNTY
459037635: 20201440207,20201440207,05/23/2020 12:00:00 AM,11500 ROCK ROSE AVE,M,W,Hispanic,3119461,10119310,7,1,78758,454,TRAVIS COUNTY
459042477: 20201400522,20201400522,05/19/2020 12:00:00 AM,4545 S LAMAR BLVD SVRD NB,M,B,Black,3096377,10057183,5,1,78745,321,TRAVIS COUNTY
459042477: 20201540439,20201540439,06/02/2020 12:00:00 AM,729 E SLAUGHTER LN,M,B,Black,3104383,10031332,5,1,78744,24.51,TRAVIS COUNTY
459042477: 20203280838,20203280838,11/23/2020 12:00:00 AM,411 W MARTIN LUTHER KING JR BLVD,M,B,Black,3114406,10075568,9,1,78701,7,TRAVIS COUNTY
459044380: 2020401749,2020401749,02/09/2020 12:00:00 AM,7800 SHOAL CREEK BLVD,F,W,Hispanic,3113741,10104121,7,1,78757,404,TRAVIS COUNTY
459048174: 20202001348,20202001348,07/18/2020 12:00:00 AM,1207 SOUTHPORT DR,M,W,White,3104262,10057358,3,1,78704,20,TRAVIS COUNTY
459056981: 20202150113,20202150113,08/02/2020 12:00:00 AM,200 LAVACA ST,F,W,White,3113126,10069732,9,1,78701,11,TRAVIS COUNTY
459060800: 2020790885,2020790885,03/19/2020 12:00:00 AM,519 E 7TH ST,M,B,Black,3116097,10070500,9,1,78701,11,TRAVIS COUNTY
459060800: 20203270043,20203270043,11/22/2020 12:00:00 AM,E 6TH ST / SAN JACINTO BLVD,M,B,Black,3115085,10070527,9,1,78701,11,TRAVIS COUNTY
459062362: 20202601497,20202601497,09/16/2020 12:00:00 AM,98 N IH 35 SVRD SB,M,W,White,3116220,10068208,9,1,78701,11,TRAVIS COUNTY
459062582: 20202420968,20202420968,08/29/2020 12:00:00 AM,6008 SANDSHOF DR,F,B,Black,3143946,10080855,1,1,78724,22.13,TRAVIS COUNTY
459063484: 20201030182,20201030182,04/12/2020 12:00:00 AM,500 E 7TH ST,M,B,Black,3115952,10070759,9,1,78701,11,TRAVIS COUNTY
459064179: 20202170317,20202170317,08/04/2020 12:00:00 AM,2000 BITTER CREEK DR,M,W,Hispanic,3108004,10040492,2,1,78744,24.41,TRAVIS COUNTY
459065490: 20203291207,20203291207,11/24/2020 12:00:00 AM,E 6TH ST / NECHES ST,M,B,Black,3115762,10070320,9,1,78701,11,TRAVIS COUNTY
459071140: 20201061226,20201061226,04/15/2020 12:00:00 AM,1515 ROYAL CREST DR,M,W,Hispanic,3118741,10060610,3,1,78741,23.16,TRAVIS COUNTY
459071612: 2020541073,2020541073,02/23/2020 12:00:00 AM,7301 N FM 620 RD,M,W,White,3078853,10119609,6,1,78726,346,TRAVIS COUNTY
459071731: 2020760614,2020760614,03/16/2020 12:00:00 AM,400 W 15TH ST,M,W,Hispanic,3114120,10074427,9,1,78701,7,TRAVIS COUNTY
459071731: 2020771216,2020771216,03/17/2020 12:00:00 AM,200 LAVACA ST,M,W,Hispanic,3113126,10069732,9,1,78701,11,TRAVIS COUNTY
459072460: 20205021608,20205021608,05/31/2020 12:00:00 AM,700 BLOCK N IH 35 SVRD SB,M,B,Black,3116922,10070534,9,1,78701,11,TRAVIS COUNTY
459074856: 2020371805,2020371805,02/06/2020 12:00:00 AM,E 6TH ST / BRAZOS ST,M,W,Hispanic,3114742,10070624,9,1,78701,11,TRAVIS COUNTY
459075153: 20201650014,20201650014,06/12/2020 12:00:00 AM,715 E 8TH ST,M,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459079043: 20201270003,20201270003,05/06/2020 12:00:00 AM,1438 CORONADO HILLS DR,F,B,Black,3130884,10092992,1,1,78752,402,TRAVIS COUNTY
459080370: 2020340210,2020340210,02/03/2020 12:00:00 AM,400 BLACKSON AVE,M,W,Hispanic,3125205,10096182,4,1,78752,400,TRAVIS COUNTY
459082126: 20201071360,20201071360,04/16/2020 12:00:00 AM,5800 WELLINGTON DR,M,W,Hispanic,3131149,10086648,1,1,78723,21,TRAVIS COUNTY
459085004: 20201991158,20201991158,07/17/2020 12:00:00 AM,S IH 35 NB / E OLTORF TO IH 35 NB RAMP,M,W,Hispanic,3116116,10060261,9,1,78704,14,TRAVIS COUNTY
459085036: 2020790209,2020790209,03/19/2020 12:00:00 AM,1936 E OLTORF ST,M,B,Black,3117389,10057471,3,1,78741,23.15,TRAVIS COUNTY
459088532: 20201140529,20201140529,04/23/2020 12:00:00 AM,1818 WATERSTON AVE,M,W,Hispanic,3107532,10076186,9,1,78703,16,TRAVIS COUNTY
459088532: 20201140922,20201140922,04/23/2020 12:00:00 AM,4900 MUELLER BLVD,M,W,Hispanic,3125557,10083907,9,1,78723,3,TRAVIS COUNTY
459091740: 20201660185,20201660185,06/14/2020 12:00:00 AM,401 E 6TH ST,M,B,Black,3115440,10070324,9,1,78701,11,TRAVIS COUNTY
459093820: 20203581369,20203581369,12/23/2020 12:00:00 AM,9624 ALEX LN,F,W,White,3097007,10032923,5,1,78748,24.37,TRAVIS COUNTY
459096648: 20202651459,20202651459,09/21/2020 12:00:00 AM,1714 PATTON LN,F,W,Hispanic,3131157,10089625,1,1,78723,21.12,TRAVIS COUNTY
459102165: 2020981118,2020981118,04/07/2020 12:00:00 AM,1603 S CONGRESS AVE,M,W,White,3112172,10063215,9,1,78704,14,TRAVIS COUNTY
459103509: 20201450016,20201450016,05/24/2020 12:00:00 AM,223 E 6TH ST,M,W,White,3115004,10070454,9,1,78701,11,TRAVIS COUNTY
459106871: 20202290272,20202290272,08/16/2020 12:00:00 AM,7517 CAMERON RD,F,W,Hispanic,3130685,10093333,1,1,78752,402,TRAVIS COUNTY
459106888: 20201911250,20201911250,07/09/2020 12:00:00 AM,3226 W SLAUGHTER LN,M,W,White,3082851,10038555,5,1,78748,317,TRAVIS COUNTY
459106888: 20202881294,20202881294,10/14/2020 12:00:00 AM,2010 E 6TH ST,M,W,White,3121447,10068483,3,1,78702,9,TRAVIS COUNTY
459107532: 20202090859,20202090859,07/27/2020 12:00:00 AM,705 TILLERY ST,M,B,Black,3126584,10068523,3,1,78702,9,TRAVIS COUNTY
459109229: 20202140198,20202140198,08/01/2020 12:00:00 AM,8515 S IH 35 SVRD NB,F,W,Hispanic,3102777,10035021,2,1,78744,24.51,TRAVIS COUNTY
459109316: 202091512,202091512,01/09/2020 12:00:00 AM,11700 D K RANCH RD,F,W,White,3104250,10128762,10,1,78759,327,TRAVIS COUNTY
459112945: 20201381144,20201381144,05/17/2020 12:00:00 AM,W BEN WHITE WB TO 1ST RAMP / S 1ST ST,M,B,Black,3106314,10055585,3,1,78704,13,TRAVIS COUNTY
459113256: 20201741464,20201741464,06/22/2020 12:00:00 AM,715 E 8TH ST,M,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459113477: 2020511323,2020511323,02/20/2020 12:00:00 AM,7309 CAMERON RD,M,B,Black,3130400,10093022,4,1,78752,402,TRAVIS COUNTY
459116122: 20203531548,20203531548,12/18/2020 12:00:00 AM,2416 E 6TH ST,M,W,White,3123213,10067729,3,1,78702,9,TRAVIS COUNTY
459120210: 20203400168,20203400168,12/05/2020 12:00:00 AM,DUVAL ST / E 32ND ST,M,W,White,3117226,10080199,9,1,78705,5,TRAVIS COUNTY
459120539: 20202740910,20202740910,09/30/2020 12:00:00 AM,8705 SHOAL CREEK BLVD,F,W,White,3115464,10109160,7,1,78757,404,TRAVIS COUNTY
459121982: 202010564,202010564,01/01/2020 12:00:00 AM,7000 GRAND CANYON DR,M,W,Hispanic,3128844,10092183,4,1,78752,434,TRAVIS COUNTY
459122188: 20201611385,20201611385,06/09/2020 12:00:00 AM,2112 E WILLIAM CANNON DR,F,W,Hispanic,3109147,10041444,2,1,78744,24.19,TRAVIS COUNTY
459122301: 2020981303,2020981303,04/07/2020 12:00:00 AM,1913 W BEN WHITE BLVD SVRD EB,M,W,White,3100276,10056303,5,1,78745,20,TRAVIS COUNTY
459122301: 20201130447,20201130447,04/22/2020 12:00:00 AM,613 CONGRESS AVE,M,W,White,3114501,10070899,9,1,78701,11,TRAVIS COUNTY
459123387: 20201311264,20201311264,05/10/2020 12:00:00 AM,13625 POND SPRINGS RD,F,W,White,3097649,10138381,6,2,78729,204,WILLIAMSON COUNTY
459125308: 20202900071,20202900071,10/16/2020 12:00:00 AM,1161 EASTFIELD AVE,M,W,Hispanic,3132415,10074644,1,1,78721,21.10,TRAVIS COUNTY
459125308: 20202900171,20202900171,10/16/2020 12:00:00 AM,1161 EASTFIELD AVE,M,W,Hispanic,3132415,10074644,1,1,78721,21.10,TRAVIS COUNTY
459125371: 2020371090,2020371090,02/06/2020 12:00:00 AM,8128 N IH 35 SVRD SB,F,B,Black,3127902,10098807,4,1,78753,400,TRAVIS COUNTY
