Unique ID,Primary Key,Occurred Date,Occurred Time,Location,GO Sector Name,Nature of Contact,Reason Desc,R2R Level,Master Subject ID,Highest Subject Resistance by R2R,Weapon Used 1,Weapon Used 2,Weapon Used 3,Weapon Used 4,Weapon Used 5,Number of Shots,Highest Subject Injury by R2R,Effects Officer Desc,Officer Commission Date,Officer Years of Experience Ranges,Officer Yrs of Service,Officer Organization Desc,X Coordinate,Y Coordinate,Council District,County Code,Zip Code,Census Tract,County Description,Highest R2R Level,Used Firearm(s),Used Impact Weapon(s),Used Taser(s),Used Canine(s),Used Chemical Agent(s),Used PIT(s),Used Weaponless
2020941116459605525AP5618,2020941116,04/03/2020 12:00:00 AM,2015,801 SUGAREE AVE,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459605525: 2020941116,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,COMPLAINT OF INJURY/PAIN,06/23/2006 12:00:00 AM,11 - 15,14,IDA 500 REG I PATROL,3121513,10097495,7,1,78757,15,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020941116459605525AP8380,2020941116,04/03/2020 12:00:00 AM,2140,801 SUGAREE AVE,Ida,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459605525: 2020941116,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/23/2017 12:00:00 AM,1 - 5,3,IDA 500 REG I PATROL,3121513,10097495,7,1,78757,15,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020941116459605525AP9065,2020941116,04/03/2020 12:00:00 AM,1948,801 SUGAREE AVE,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459605525: 2020941116,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,<1,0,ACADEMY CADET TRAINING REG II,3121513,10097495,7,1,78757,15,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020941240459483482AP8564,2020941240,04/03/2020 12:00:00 AM,2204,1700 E STASSNEY LN,Frank,1-TRAFFIC STOP [Motor Vehicle Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459483482: 2020941240,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,FRANK 800 REG IV PATROL,3108829,10044959,2,1,78744,24.19,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020941240459483482AP8941,2020941240,04/03/2020 12:00:00 AM,2204,1700 E STASSNEY LN,Frank,1-TRAFFIC STOP [Motor Vehicle Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459483482: 2020941240,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,ACADEMY CADET TRAINING REG II,3108829,10044959,2,1,78744,24.19,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020950027384075902AP8762,2020950027,04/04/2020 12:00:00 AM,-,9010 GALEWOOD DR,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,384075902: 2020950027,4 - Preparatory Resistance,CED - PRONGS-ENTER # CYCLES (use #shots field),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,09/02/2018 12:00:00 AM,1 - 5,2,EDWARD 400 REG II PATROL,3122209,10107272,4,1,78758,407,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
2020950213310641340AP8532,2020950213,04/04/2020 12:00:00 AM,0504,2101 E BEN WHITE BLVD SVRD EB,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,310641340: 2020950213,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,FRANK 800 REG IV PATROL,3114583,10051563,2,1,78744,24.11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020950213310641340AP8593,2020950213,04/04/2020 12:00:00 AM,0504,2101 E BEN WHITE BLVD SVRD EB,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,310641340: 2020950213,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,FRANK 700 REG IV PATROL,3114583,10051563,2,1,78744,24.11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020960196459497889AP7772,2020960196,04/05/2020 12:00:00 AM,0426,4410 S 2ND ST,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459497889: 2020960196,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/12/2014 12:00:00 AM,1 - 5,5,DAVID 800 REG IV PATROL,3104607,10053362,3,1,78745,20,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020960196459497889AP8548,2020960196,04/05/2020 12:00:00 AM,0454,4410 S 2ND ST,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO DEFEND ANOTHER,34,459497889: 2020960196,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,DAVID 800 REG IV PATROL,3104607,10053362,3,1,78745,20,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020960395119147797AP4695,2020960395,04/05/2020 12:00:00 AM,0952,7000 FM 969 RD,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO DEFEND ANOTHER,2,119147797: 2020960395,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,0,6 - No Complaint Of Injury/Pain,MINOR INJURY,05/10/2002 12:00:00 AM,16 - 20,18,CHARLIE 100 REG III PATROL,3142583,10076834,1,1,78724,22.14,TRAVIS COUNTY,Level 2,0,0,0,0,0,0,1
2020960395119147797AP5198,2020960395,04/05/2020 12:00:00 AM,0955,7000 FM 969 RD,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO DEFEND ANOTHER,4,119147797: 2020960395,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/18/2004 12:00:00 AM,16 - 20,16,CHARLIE 100 REG III PATROL,3142583,10076834,1,1,78724,22.14,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020960395119147797AP7706,2020960395,04/05/2020 12:00:00 AM,0955,7000 FM 969 RD,Charlie,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,119147797: 2020960395,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/30/2014 12:00:00 AM,6 - 10,6,CHARLIE 100 REG III PATROL,3142583,10076834,1,1,78724,22.14,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020960395119147797AP7791,2020960395,04/05/2020 12:00:00 AM,1000,7000 FM 969 RD,Charlie,4-DISPATCHED CALL [non MV Stop],TO RESTRAIN FOR SUBJECTS SAFETY,4,119147797: 2020960395,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/12/2014 12:00:00 AM,1 - 5,5,CHARLIE 100 REG III PATROL,3142583,10076834,1,1,78724,22.14,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020960395119147797AP8211,2020960395,04/05/2020 12:00:00 AM,1000,7000 FM 969 RD,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO DEFEND ANOTHER,3,119147797: 2020960395,2 - Aggressive Resistance,CED - PRONGS-ENTER # CYCLES (use #shots field),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,3,CHARLIE 100 REG III PATROL,3142583,10076834,1,1,78724,22.14,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
2020960543371197852AP5953,2020960543,04/05/2020 12:00:00 AM,1310,4710 CREEK BEND DR,Frank,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,371197852: 2020960543,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,04/27/2007 12:00:00 AM,11 - 15,13,FRANK 100 REG IV PATROL,3112756,10040174,2,1,78744,24.12,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020960543371197852AP7714,2020960543,04/05/2020 12:00:00 AM,1315,4710 CREEK BEND DR,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,371197852: 2020960543,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,05/30/2014 12:00:00 AM,6 - 10,6,FRANK 100 REG IV PATROL,3112756,10040174,2,1,78744,24.12,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020960748187108029AP8510,2020960748,04/05/2020 12:00:00 AM,1654,3003 CATALINA DR,Henry,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,187108029: 2020960748,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,HENRY 600 REGION III PATROL,3116772,10054267,3,1,78741,23,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020960773459306665AP8340,2020960773,04/05/2020 12:00:00 AM,1708,1500 W WILLIAM CANNON DR,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459306665: 2020960773,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/23/2017 12:00:00 AM,1 - 5,3,FRANK 600 EVENINGS REG IV PATROL,3096923,10046124,2,1,78745,24,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020960773459306665AP8432,2020960773,04/05/2020 12:00:00 AM,1715,1500 W WILLIAM CANNON DR,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459306665: 2020960773,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/23/2017 12:00:00 AM,1 - 5,3,BAKER 400 REG I PATROL,3096923,10046124,2,1,78745,24,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020960773459306665AP9122,2020960773,04/05/2020 12:00:00 AM,1708,1500 W WILLIAM CANNON DR,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459306665: 2020960773,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,<1,0,ACADEMY CADET TRAINING REG II,3096923,10046124,2,1,78745,24,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020970532213714843AP2740,2020970532,04/06/2020 12:00:00 AM,-,9300 S IH 35 SVRD SB,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,213714843: 2020970532,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,07/21/1995 12:00:00 AM,21+,25,FRANK 100 REG IV PATROL,3100423,10033116,5,1,78748,24.37,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020970532213714843AP5170,2020970532,04/06/2020 12:00:00 AM,-,9300 S IH 35 SVRD SB,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,213714843: 2020970532,3 - Defensive Resistance,IMPACT WEAPON - BATON,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,06/18/2004 12:00:00 AM,16 - 20,16,COMMERCIAL VEHICLE ENFORCEMENT TEAM 2,3100423,10033116,5,1,78748,24.37,TRAVIS COUNTY,Level 3,0,1,0,0,0,0,1
2020970532213714843AP5953,2020970532,04/06/2020 12:00:00 AM,1308,9300 S IH 35 SVRD SB,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,213714843: 2020970532,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,04/27/2007 12:00:00 AM,11 - 15,13,FRANK 100 REG IV PATROL,3100423,10033116,5,1,78748,24.37,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020970532213714843AP7046,2020970532,04/06/2020 12:00:00 AM,-,9300 S IH 35 SVRD SB,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,213714843: 2020970532,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,10/07/2011 12:00:00 AM,6 - 10,9,MOTORS SOUTH 1 HWY ENFORCEMENT,3100423,10033116,5,1,78748,24.37,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020970532213714843AP7280,2020970532,04/06/2020 12:00:00 AM,-,9300 S IH 35 SVRD SB,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,213714843: 2020970532,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,11/30/2012 12:00:00 AM,6 - 10,7,MOTORS SOUTH 1 HWY ENFORCEMENT,3100423,10033116,5,1,78748,24.37,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020970532213714843AP7714,2020970532,04/06/2020 12:00:00 AM,1140,9300 S IH 35 SVRD SB,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,213714843: 2020970532,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,05/30/2014 12:00:00 AM,6 - 10,6,FRANK 100 REG IV PATROL,3100423,10033116,5,1,78748,24.37,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020971076291377139AP7225,2020971076,04/06/2020 12:00:00 AM,2033,4202 MOLOKAI DR,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,291377139: 2020971076,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/23/2012 12:00:00 AM,6 - 10,8,GANG SUPPRESSION UNIT OCD,3082262,10048664,8,1,78749,334,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020971076291377139AP8133,2020971076,04/06/2020 12:00:00 AM,1855,4202 MOLOKAI DR,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,291377139: 2020971076,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,COMPLAINT OF INJURY/PAIN,06/23/2017 12:00:00 AM,1 - 5,3,DAVID 600 EVENINGS REG IV PATROL,3082262,10048664,8,1,78749,334,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020971076291377139AP8544,2020971076,04/06/2020 12:00:00 AM,1916,4202 MOLOKAI DR,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,291377139: 2020971076,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,DAVID 300 REG IV PATROL,3082262,10048664,8,1,78749,334,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020971138459917905AP8558,2020971138,04/06/2020 12:00:00 AM,-,6619 N IH 35 SVRD NB,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459917905: 2020971138,3 - Defensive Resistance,CED - PRONGS MISSED-ENTER # CYCLES (use #shots field),-,-,-,-,1,6 - No Complaint Of Injury/Pain,-,12/22/2017 12:00:00 AM,1 - 5,2,IDA 300 REG I PATROL,3125769,10092777,4,1,78752,434,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
2020971235459363581AP8555,2020971235,04/06/2020 12:00:00 AM,2122,2320 E RIVERSIDE DR,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459363581: 2020971235,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,HENRY 600 REGION III PATROL,3120126,10059785,3,1,78741,23,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020971235459363581AP8591,2020971235,04/06/2020 12:00:00 AM,2122,2320 E RIVERSIDE DR,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459363581: 2020971235,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,HENRY 600 REGION III PATROL,3120126,10059785,3,1,78741,23,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020980534119148158AP6130,2020980534,04/07/2020 12:00:00 AM,1125,700 E 12TH ST,Baker,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,119148158: 2020980534,2 - Aggressive Resistance,CED - PRONGS-ENTER # CYCLES (use #shots field),-,-,-,-,3,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,01/04/2008 12:00:00 AM,11 - 15,12,CHARLIE 200 REG III PATROL,3117101,10072280,1,1,78701,7,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
2020980767334825364AP7536,2020980767,04/07/2020 12:00:00 AM,1541,8201 N LAMAR BLVD,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,334825364: 2020980767,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/13/2013 12:00:00 AM,6 - 10,6,EDWARD 200 REG II PATROL,3124479,10101091,4,1,78753,432,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020980779459596341AP6296,2020980779,04/07/2020 12:00:00 AM,1426,1621 E 6TH ST,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459596341: 2020980779,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,CHARLIE 500 REG III PATROL,3119810,10068874,3,1,78702,9,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020980779459596341AP8906,2020980779,04/07/2020 12:00:00 AM,1426,1621 E 6TH ST,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459596341: 2020980779,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,CHARLIE 400 REG III PATROL,3119810,10068874,3,1,78702,9,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020981118459102165AP8496,2020981118,04/07/2020 12:00:00 AM,1853,1603 S CONGRESS AVE,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459102165: 2020981118,4 - Preparatory Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,HENRY 700 REG III PATROL,3112172,10063215,9,1,78704,14,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020981118459102165AP8516,2020981118,04/07/2020 12:00:00 AM,1856,1603 S CONGRESS AVE,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459102165: 2020981118,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,HENRY 600 REGION III PATROL,3112172,10063215,9,1,78704,14,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020981118459102165AP8545,2020981118,04/07/2020 12:00:00 AM,1853,1603 S CONGRESS AVE,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459102165: 2020981118,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,HENRY 500 REG III PATROL,3112172,10063215,9,1,78704,14,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020981303459122301AP5895,2020981303,04/07/2020 12:00:00 AM,2120,1913 W BEN WHITE BLVD SVRD EB,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459122301: 2020981303,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,04/27/2007 12:00:00 AM,11 - 15,13,DAVID 800 REG IV PATROL,3100276,10056303,5,1,78745,20,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020981303459122301AP7549,2020981303,04/07/2020 12:00:00 AM,2119,1913 W BEN WHITE BLVD SVRD EB,David,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459122301: 2020981303,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/13/2013 12:00:00 AM,6 - 10,6,DAVID 700 REG IV PATROL,3100276,10056303,5,1,78745,20,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020981303459122301AP8952,2020981303,04/07/2020 12:00:00 AM,2135,1913 W BEN WHITE BLVD SVRD EB,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459122301: 2020981303,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,ACADEMY CADET TRAINING REG II,3100276,10056303,5,1,78745,20,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
2020981303459122301AP9111,2020981303,04/07/2020 12:00:00 AM,-,1913 W BEN WHITE BLVD SVRD EB,David,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459122301: 2020981303,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,<1,0,ACADEMY CADET TRAINING REG II,3100276,10056303,5,1,78745,20,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020981329459765255AP8139,2020981329,04/07/2020 12:00:00 AM,2143,600 BARWOOD PARK,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459765255: 2020981329,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,07/08/2016 12:00:00 AM,1 - 5,4,GEORGE 600 REG I EVENING,3128171,10100704,4,1,78753,432,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020981329459765255AP8549,2020981329,04/07/2020 12:00:00 AM,-,600 BARWOOD PARK,Edward,4-DISPATCHED CALL [non MV Stop],TO RESTRAIN FOR SUBJECTS SAFETY,4,459765255: 2020981329,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,EDWARD 700 REG II PATROL,3128171,10100704,4,1,78753,432,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
2020981329459765255AP8605,2020981329,04/07/2020 12:00:00 AM,2250,600 BARWOOD PARK,Edward,4-DISPATCHED CALL [non MV Stop],TO RESTRAIN FOR SUBJECTS SAFETY,4,459765255: 2020981329,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,2,EDWARD 700 REG II PATROL,3128171,10100704,4,1,78753,432,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
